run_id,state_variable,window_start_wall,window_end_wall,value_at_fault,value_at_t1,delta,source_file,availability,causal_role,evidence_class,confidence,notes
202607271211,D1,1785125486.9596124,1785125509.980791,,40.20186447880783,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211/log/localization.log.INFO.20260727-120934.719143,PARTIAL,POSSIBLE_MEDIATOR,MISSING,LOW,"Fault precedes t1; value_at_fault is unavailable, so change is not assumed independent."
202607271211,V1,1785125486.9596124,1785125509.980791,,16.840252260670148,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211/log/localization.log.INFO.20260727-120934.719143,PARTIAL,POSSIBLE_MEDIATOR,MISSING,LOW,"Fault precedes t1; value_at_fault is unavailable, so change is not assumed independent."
202607271211,A1,1785125486.9596124,1785125509.980791,,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211/log/localization.log.INFO.20260727-120934.719143,MISSING,UNKNOWN,MISSING,LOW,"Fault precedes t1; value_at_fault is unavailable, so change is not assumed independent."
202607271211,HEADING,1785125486.9596124,1785125509.980791,,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211/log/localization.log.INFO.20260727-120934.719143,MISSING,UNKNOWN,MISSING,LOW,"Fault precedes t1; value_at_fault is unavailable, so change is not assumed independent."
202607271211,ROUTE_PROGRESS,1785125486.9596124,1785125509.980791,,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271211/log/localization.log.INFO.20260727-120934.719143,MISSING,UNKNOWN,MISSING,LOW,"Fault precedes t1; value_at_fault is unavailable, so change is not assumed independent."
202607271643,D1,1785141826.617723,1785141848.854508,,36.6510692137721,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643/log/localization.log.INFO.20260727-164121.1218450,PARTIAL,POSSIBLE_MEDIATOR,MISSING,LOW,"Fault precedes t1; value_at_fault is unavailable, so change is not assumed independent."
202607271643,V1,1785141826.617723,1785141848.854508,,16.06976442378477,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643/log/localization.log.INFO.20260727-164121.1218450,PARTIAL,POSSIBLE_MEDIATOR,MISSING,LOW,"Fault precedes t1; value_at_fault is unavailable, so change is not assumed independent."
202607271643,A1,1785141826.617723,1785141848.854508,,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643/log/localization.log.INFO.20260727-164121.1218450,MISSING,UNKNOWN,MISSING,LOW,"Fault precedes t1; value_at_fault is unavailable, so change is not assumed independent."
202607271643,HEADING,1785141826.617723,1785141848.854508,,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643/log/localization.log.INFO.20260727-164121.1218450,MISSING,UNKNOWN,MISSING,LOW,"Fault precedes t1; value_at_fault is unavailable, so change is not assumed independent."
202607271643,ROUTE_PROGRESS,1785141826.617723,1785141848.854508,,,,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643/log/localization.log.INFO.20260727-164121.1218450,MISSING,UNKNOWN,MISSING,LOW,"Fault precedes t1; value_at_fault is unavailable, so change is not assumed independent."
